State,County,Deaths,Food Environment Index,National Z-Score,% Children in Poverty,95% CI - Low,95% CI - High,National Z-Score,% Children in Poverty (AIAN),% Children in Poverty (Asian),% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),% Adults with Diabetes,95% CI - Low,95% CI - High,% Adults with Obesity,95% CI - Low,95% CI - High,# Limited Access to Healthy Foods,% Limited Access to Healthy Foods,# Food Insecure,% Food Insecure,Segregation Index,Population,Population Size,,,,,Population,
Iowa,Lucas,151,7.5,-0.02,21,13,29,0.26,,,,9,24,11,9,12,41,33,49,855,10,1180,14,,8747,Small,,,,,,
Iowa,Black Hawk,1911,7.9,-0.36,15,11,20,-0.48,,18,38,24,11,11,9,12,39,35,43,12410,9,15470,12,55,130471,Large,,,,,,
Iowa,Pottawattamie,1620,8,-0.44,15,11,20,-0.45,,6,6,28,13,11,9,12,43,37,49,8684,9,10990,12,60,93179,Small,,,,,,
Iowa,Cass,244,7.7,-0.19,18,13,24,-0.08,,,,16,28,11,9,12,45,37,53,1274,9,1720,13,,13130,Small,,,,,,
Iowa,Calhoun,144,8.3,-0.7,14,9,20,-0.57,,,,19,7,10,8,11,39,31,47,856,9,1020,10,,9763,Small,,,,,,
Iowa,Mitchell,122,8.7,-1.04,13,8,18,-0.74,,,,,,10,8,11,45,36,54,927,9,930,9,,10518,Small,,,,,,
Iowa,Van Buren,120,8,-0.44,22,14,30,0.41,,,,23,16,11,9,12,41,33,49,636,8,850,12,,7266,Small,,,,,,
Iowa,Mahaska,326,8.1,-0.53,14,10,19,-0.58,,,,,,10,8,11,42,35,51,1875,8,2570,12,62,21874,Small,,,,,,
Iowa,Clinton,813,8,-0.44,18,12,24,-0.13,,,70,17,16,10,8,11,41,34,48,4102,8,5620,12,59,46158,Small,,,,,,
Iowa,Osceola,88,8.3,-0.7,16,11,21,-0.37,,,,78,27,10,9,12,40,32,48,529,8,660,11,,5978,Small,,,,,,
Iowa,Pocahontas,125,8.4,-0.79,16,10,21,-0.43,,,,3,7,9,8,11,37,30,45,593,8,720,10,,6976,Small,,,,,,
Iowa,Des Moines,676,7.7,-0.19,21,14,27,0.23,,7,47,50,19,10,9,12,37,30,43,3160,8,5190,13,61,38253,Small,,,,,,
Iowa,Keokuk,181,8,-0.44,15,9,21,-0.51,,,,6,13,10,9,12,40,32,49,808,8,1260,13,,9914,Small,,,,,,
Iowa,Humboldt,146,8,-0.44,12,8,16,-0.88,,,,38,18,10,9,12,43,35,52,733,7,1190,12,,9500,Small,,,,,,
Iowa,Montgomery,186,7.9,-0.36,18,12,24,-0.15,,,,,,10,9,12,40,32,47,795,7,1320,13,,10139,Small,,,,,,
Iowa,Palo Alto,140,8.3,-0.7,13,9,17,-0.69,,,,8,23,10,8,11,42,34,50,673,7,1000,11,80,8810,Small,,,,,,
Iowa,Jackson,306,8.5,-0.87,13,8,18,-0.74,,,,13,10,10,9,11,42,34,49,1393,7,2060,11,,19342,Small,,,,,,
Iowa,Tama,268,8.1,-0.53,16,11,21,-0.36,46,,,41,19,11,10,13,41,34,48,1184,7,2090,12,,16833,Small,,,,,,
Iowa,Jefferson,268,8.1,-0.53,19,12,26,-0.05,,,18,33,12,11,9,12,37,30,45,1116,7,1960,12,72,15440,Small,,,,,,
Iowa,Floyd,253,8.4,-0.79,17,11,22,-0.31,,,,53,14,10,8,11,43,35,51,1026,6,1770,11,30,15326,Small,,,,,,
Iowa,Linn,2801,8.7,-1.04,12,8,15,-0.93,,6,33,23,7,10,9,11,37,33,42,13211,6,22140,10,42,228972,Large,,,,,,
Iowa,Cherokee,182,8.4,-0.79,13,8,18,-0.76,,,,36,23,10,9,11,40,33,48,728,6,1320,11,84,11605,Small,,,,,,
Iowa,Union,216,8.3,-0.7,18,11,24,-0.16,,,,6,12,10,8,11,38,31,46,739,6,1440,12,,11906,Small,,,,,,
Iowa,Harrison,243,8.8,-1.13,13,9,17,-0.79,,,,4,10,10,9,12,40,33,48,871,6,1430,10,,14670,Small,,,,,,
Iowa,Franklin,172,8.5,-0.87,16,10,21,-0.42,,,,46,14,10,9,12,41,33,49,610,6,1100,11,,9875,Small,,,,,,
Iowa,Dubuque,1185,8.7,-1.04,10,7,14,-1.09,,20,57,16,7,10,8,11,42,36,47,5286,6,9940,10,55,98887,Small,,,,,,
Iowa,Buena Vista,209,9,-1.3,17,12,21,-0.3,,15,19,10,7,11,10,13,41,35,47,1138,6,1860,9,28,20567,Small,,,,,,
Iowa,Shelby,172,8.8,-1.13,10,6,14,-1.1,,,,8,3,10,8,11,35,28,43,680,6,1130,10,,11806,Small,,,,,,
Iowa,Muscatine,658,8.4,-0.79,14,9,19,-0.62,,,14,11,14,10,9,12,38,31,45,2378,6,4860,11,56,42218,Small,,,,,,
Iowa,Appanoose,247,7.7,-0.19,21,14,29,0.29,,,,,,11,9,13,43,35,52,707,5,1830,15,,12119,Small,,,,,,
Iowa,Cerro Gordo,689,8.6,-0.96,13,8,18,-0.73,,17,2,23,10,10,9,11,38,33,45,2416,5,4650,11,50,42406,Small,,,,,,
Iowa,Woodbury,1595,8.3,-0.7,16,11,21,-0.36,60,2,40,20,12,11,10,13,39,35,43,5483,5,12640,12,46,105951,Large,,,,,,
Iowa,Monona,175,8.4,-0.79,17,11,23,-0.25,,,,45,13,10,9,12,41,33,49,463,5,1040,12,,8493,Small,,,,,,
Iowa,Cedar,223,9,-1.3,9,6,13,-1.2,,,,,,9,8,10,38,31,46,895,5,1720,9,,18302,Small,,,,,,
Iowa,Polk,6352,8.8,-1.13,15,13,18,-0.46,24,16,44,18,6,10,9,11,39,35,43,20799,5,50530,10,48,505255,Large,,,,,,
Iowa,Jones,254,8.6,-0.96,12,8,16,-0.88,,,,21,15,10,8,11,39,32,47,978,5,2270,11,75,20900,Small,,,,,,
Iowa,O'Brien,200,8.5,-0.87,11,7,14,-1.05,,,87,47,14,10,9,12,39,32,47,674,5,1630,12,36,14012,Small,,,,,,
Iowa,Clay,214,8.5,-0.87,15,10,20,-0.51,,,,74,16,9,8,11,41,34,48,761,5,1870,11,,16511,Small,,,,,,
Iowa,Greene,140,8.4,-0.79,16,10,21,-0.43,,,,,,10,8,11,42,33,50,425,5,1050,12,,8584,Small,,,,,,
Iowa,Benton,327,9,-1.3,9,6,12,-1.23,,,79,24,7,10,8,11,42,34,49,1116,4,2440,10,,25796,Small,,,,,,
Iowa,Kossuth,223,8.6,-0.96,12,8,17,-0.83,,,,6,13,10,8,11,38,30,46,644,4,1670,11,,14396,Small,,,,,,
Iowa,Madison,208,9.3,-1.55,7,4,9,-1.52,,,,,,9,7,10,38,31,45,628,4,1390,8,55,16971,Small,,,,,,
Iowa,Warren,633,9.3,-1.55,6,3,8,-1.65,,5,,4,5,10,8,11,42,35,49,1842,4,4400,8,80,55205,Small,,,,,,
Iowa,Jasper,551,8.8,-1.13,12,8,16,-0.89,,,,13,7,9,8,11,39,32,47,1447,4,3920,10,61,37919,Small,,,,,,
Iowa,Wright,184,8.5,-0.87,16,10,21,-0.41,,,,47,11,11,9,12,42,34,50,519,4,1530,12,,12656,Small,,,,,,
Iowa,Mills,252,9.1,-1.38,10,6,14,-1.1,,,,2,5,10,8,11,41,33,48,573,4,1350,9,,14633,Small,,,,,,
Iowa,Sac,171,9,-1.3,14,9,18,-0.66,,,,2,11,9,8,10,41,33,49,389,4,940,10,,9686,Small,,,,,,
Iowa,Decatur,120,8.3,-0.7,26,17,34,0.83,,,,6,20,10,9,11,38,31,46,299,4,980,13,,7665,Small,,,,,,
Iowa,Allamakee,186,8.7,-1.04,17,11,23,-0.25,,,37,47,7,10,9,11,38,31,46,498,3,1560,11,65,14074,Small,,,,,,
Iowa,Hancock,146,8.8,-1.13,11,7,14,-1.03,,,,43,11,9,8,11,36,29,44,393,3,1150,11,,10615,Small,,,,,,
Iowa,Scott,2475,8.7,-1.04,13,9,17,-0.76,,1,43,22,7,10,8,11,39,34,44,5705,3,19120,11,51,174270,Large,,,,,,
Iowa,Buchanan,256,9,-1.3,12,8,17,-0.82,,,,,,9,8,11,41,34,48,708,3,2040,10,60,20691,Small,,,,,,
Iowa,Davis,122,9.1,-1.38,16,10,21,-0.42,,,,,,10,9,11,40,32,49,291,3,850,9,,9169,Small,,,,,,
Iowa,Page,257,8.4,-0.79,17,10,23,-0.26,,,,65,13,10,9,12,44,36,52,525,3,1900,13,,15014,Small,,,,,,
Iowa,Marion,434,9,-1.3,8,5,11,-1.34,,65,,1,5,8,7,10,38,31,46,1077,3,3250,10,81,33770,Small,,,,,,
Iowa,Ringgold,93,8.9,-1.21,20,13,28,0.17,,,,,,10,9,12,41,33,50,164,3,490,10,,4642,Small,,,,,,
Iowa,Plymouth,304,9.3,-1.55,11,8,14,-1,,,,31,6,9,8,11,38,31,44,795,3,2240,9,60,25722,Small,,,,,,
Iowa,Chickasaw,169,9.1,-1.38,9,6,12,-1.24,,,8,26,3,9,8,11,38,31,46,394,3,1130,9,,11658,Small,,,,,,
Iowa,Guthrie,148,9,-1.3,13,9,17,-0.78,,,,28,14,9,8,10,40,32,48,346,3,1050,10,,10722,Small,,,,,,
Iowa,Clarke,166,8.2,-0.61,15,10,21,-0.46,,,,29,25,11,10,13,43,35,51,284,3,1310,14,,9588,Small,,,,,,
Iowa,Washington,298,9,-1.3,13,9,17,-0.76,,,,5,11,9,8,11,41,34,48,651,3,2260,10,,22560,Small,,,,,,
Iowa,Winnebago,153,9.1,-1.38,15,10,19,-0.55,,,,50,8,9,7,10,39,32,47,309,3,1050,10,,10571,Small,,,,,,
Iowa,Hamilton,244,8.9,-1.21,11,7,16,-0.94,,,57,3,6,9,8,11,35,28,43,428,3,1570,11,51,14729,Small,,,,,,
Iowa,Delaware,217,9.3,-1.55,10,6,14,-1.15,,,,,,9,8,10,41,32,49,460,3,1560,9,,17600,Small,,,,,,
Iowa,Lyon,99,9.5,-1.72,9,6,12,-1.27,,,,4,6,9,8,10,39,31,46,287,2,930,8,,12324,Small,,,,,,
Iowa,Dallas,731,9.5,-1.72,5,4,7,-1.68,,,,18,5,9,7,10,32,27,38,1587,2,7880,8,50,111092,Large,,,,,,
Iowa,Hardin,271,8.9,-1.21,14,9,19,-0.63,,,,12,10,10,9,12,39,32,47,420,2,1790,11,,16463,Small,,,,,,
Iowa,Boone,383,9.3,-1.55,10,6,13,-1.18,,,2,11,7,9,8,10,39,32,46,622,2,2410,9,75,26590,Small,,,,,,
Iowa,Johnson,1159,9,-1.3,11,7,14,-1.05,,0,27,28,6,10,8,11,31,27,36,3091,2,15510,10,52,157528,Large,,,,,,
Iowa,Audubon,87,8.8,-1.13,14,9,19,-0.66,,,,,,10,8,11,42,33,51,144,2,640,11,,5534,Small,,,,,,
Iowa,Adair,124,8.8,-1.13,13,8,18,-0.71,,,79,,11,10,8,11,42,34,50,177,2,830,11,,7389,Small,,,,,,
Iowa,Monroe,146,8.8,-1.13,14,9,20,-0.6,,,,,,9,8,11,38,30,46,183,2,840,11,,7504,Small,,,,,,
Iowa,Adams,,9,-1.3,15,10,21,-0.46,,,,,,10,8,11,39,30,47,81,2,380,10,,3544,Small,,,,,,
Iowa,Worth,93,9.1,-1.38,13,8,17,-0.79,,,,21,10,9,8,11,40,32,48,151,2,750,10,,7297,Small,,,,,,
Iowa,Carroll,257,9.2,-1.47,9,5,12,-1.29,,,,7,6,10,8,11,42,35,49,415,2,1960,9,,20522,Small,,,,,,
Iowa,Butler,177,8.9,-1.21,9,6,13,-1.2,,,,21,15,10,8,11,40,33,47,284,2,1550,11,,14172,Small,,,,,,
Iowa,Dickinson,246,9.2,-1.47,9,6,12,-1.27,,,,4,7,9,8,11,37,30,44,314,2,1690,10,,18056,Small,,,,,,
Iowa,Fayette,283,8.7,-1.04,17,12,22,-0.24,,,,25,11,11,9,12,40,33,47,359,2,2370,12,69,19210,Small,,,,,,
Iowa,Winneshiek,178,9.1,-1.38,8,5,11,-1.41,,,,52,5,8,7,9,37,30,44,353,2,2080,10,,19815,Small,,,,,,
Iowa,Bremer,277,9.6,-1.81,7,4,9,-1.53,,,,27,7,9,8,11,40,33,46,315,1,2070,8,,25307,Small,,,,,,
Iowa,Poweshiek,266,8.9,-1.21,11,7,15,-0.99,,,,7,10,10,8,11,42,35,50,241,1,2070,11,54,18453,Small,,,,,,
Iowa,Taylor,109,9.2,-1.47,15,10,19,-0.52,,,,,,10,9,12,40,32,49,68,1,580,10,,5924,Small,,,,,,
Iowa,Clayton,259,8.5,-0.87,13,8,17,-0.77,,,,70,14,10,8,11,41,34,48,193,1,2220,13,,16969,Small,,,,,,
Iowa,Iowa,215,9.2,-1.47,8,6,11,-1.34,,,,43,11,9,8,10,36,29,43,168,1,1680,10,,16381,Small,,,,,,
Iowa,Sioux,244,9.7,-1.89,6,4,9,-1.56,,,,12,4,9,8,11,34,28,40,128,0,2870,8,,36246,Small,,,,,,
Iowa,Ida,94,9.1,-1.38,13,8,18,-0.76,,,,13,8,10,8,11,37,30,45,27,0,750,11,,6833,Small,,,,,,
Iowa,Louisa,148,9,-1.3,13,8,18,-0.73,,60,20,9,15,11,10,13,45,41,50,37,0,1200,11,,10513,Small,,,,,,
Iowa,Grundy,153,,-0.91,6,4,9,-1.56,,,,8,7,9,8,10,39,32,46,,,990,8,,12384,Small,,,,,,
Kansas,Clark,,5.1,2.03,17,11,24,-0.2,,,,5,12,10,8,11,39,31,47,738,33,270,14,,1847,Small,,,,,,
Kansas,Gove,,5.7,1.52,13,8,18,-0.74,,,,,,10,8,11,40,33,49,891,33,300,11,,2735,Small,,,,,,
Kansas,Chase,,5.6,1.6,16,10,22,-0.39,,,,44,13,11,9,12,39,31,47,884,32,300,12,,2579,Small,,,,,,
Kansas,Riley,494,5.7,1.52,13,8,18,-0.76,15,17,26,44,11,11,10,13,35,30,41,17703,25,10660,15,34,71402,Small,,,,,,
Kansas,Sherman,101,6,1.26,18,12,25,-0.1,,,,3,9,11,10,13,41,33,48,1431,24,810,14,39,5844,Small,,,,,,
Kansas,Elk,,6.2,1.09,24,15,32,0.58,,,,40,23,12,10,14,42,34,51,534,19,380,16,,2467,Small,,,,,,
Kansas,Cherokee,460,6.3,1.01,20,12,27,0.11,15,,,44,11,11,10,13,42,35,49,3873,18,2920,15,64,19054,Small,,,,,,
Kansas,Greenwood,138,6.4,0.92,21,13,29,0.23,,,,42,15,11,9,12,40,32,48,1191,18,880,15,,5870,Small,,,,,,
Kansas,Thomas,101,7.3,0.15,9,5,12,-1.27,,,,13,6,10,8,11,34,28,41,1395,18,860,11,,7865,Small,,,,,,
Kansas,Franklin,445,7,0.41,13,8,17,-0.76,,,47,31,6,9,8,11,34,28,41,4569,18,3160,12,,26125,Small,,,,,,
Kansas,Chautauqua,88,6.1,1.18,25,15,34,0.71,,,,25,14,12,10,13,40,32,49,645,18,550,16,,3347,Small,,,,,,
Kansas,Coffey,157,6.9,0.49,11,7,15,-1.02,,,,16,6,11,10,12,40,32,47,1424,17,1110,13,,8251,Small,,,,,,
Kansas,Meade,72,7.6,-0.1,13,8,19,-0.71,,,,12,5,11,10,13,40,33,48,755,16,410,10,,3911,Small,,,,,,
Kansas,Geary,453,6.4,0.92,15,10,19,-0.55,,,31,26,25,13,11,14,37,31,43,5547,16,5690,16,25,35047,Small,,,,,,
Kansas,Washington,,7.3,0.15,12,8,16,-0.85,,,,20,6,10,9,11,40,33,48,898,15,660,12,,5504,Small,,,,,,
Kansas,Cloud,189,7.2,0.24,15,9,21,-0.52,,,,17,8,11,9,13,42,34,50,1330,14,1170,13,,8854,Small,,,,,,
Kansas,Rawlins,,7,0.41,13,8,18,-0.79,,,,14,6,11,9,13,42,33,50,346,14,360,14,,2463,Small,,,,,,
Kansas,Brown,204,7,0.41,13,8,19,-0.69,20,,,35,12,10,9,12,41,34,49,1366,14,1330,14,22,9250,Small,,,,,,
Kansas,Wyandotte,2914,7,0.41,22,16,27,0.32,7,32,43,26,16,15,14,17,42,37,45,21384,14,23550,14,48,165281,Large,,,,,,
Kansas,Kiowa,,7.8,-0.27,13,8,18,-0.71,,,,,,9,8,10,35,28,43,336,13,260,11,,2374,Small,,,,,,
Kansas,Wabaunsee,98,7.7,-0.19,10,6,14,-1.09,,,,8,5,10,8,11,41,34,49,908,13,780,11,,7057,Small,,,,,,
Kansas,Marshall,160,7.6,-0.1,11,7,15,-0.97,,,,12,7,10,9,12,42,34,49,1303,13,1180,12,,9933,Small,,,,,,
Kansas,Crawford,751,6.5,0.83,19,13,25,0.01,,,,15,24,11,10,13,43,37,49,4995,13,6510,17,51,38764,Small,,,,,,
Kansas,Barton,478,7,0.41,19,13,25,0,,,,31,16,11,10,12,41,36,47,3463,13,3750,15,57,24899,Small,,,,,,
Kansas,Jewell,,6.8,0.58,17,10,24,-0.21,,,,,,11,9,12,41,32,49,373,12,460,16,,2847,Small,,,,,,
Kansas,Sheridan,,7.7,-0.19,12,7,16,-0.93,,,,40,5,9,8,11,38,30,46,307,12,280,12,,2423,Small,,,,,,
Kansas,Gray,69,8.4,-0.79,12,8,15,-0.89,,,,37,6,10,8,11,40,32,48,714,12,480,8,,5743,Small,,,,,,
Kansas,Smith,,7.8,-0.27,16,10,21,-0.43,,,,,,10,8,11,41,33,49,435,11,410,12,,3590,Small,,,,,,
Kansas,Phillips,89,7,0.41,14,8,19,-0.64,,,,11,27,10,9,12,38,30,45,636,11,760,15,,4761,Small,,,,,,
Kansas,Bourbon,287,7.2,0.24,22,14,30,0.37,,,,,,11,10,13,43,35,51,1697,11,2060,14,21,14408,Small,,,,,,
Kansas,Leavenworth,1204,7.8,-0.27,9,6,12,-1.24,,18,10,23,4,10,9,11,40,35,46,8395,11,9600,12,42,83518,Small,,,,,,
Kansas,Ellsworth,113,7.8,-0.27,14,9,19,-0.62,,,,6,11,11,10,13,40,32,48,703,11,750,12,,6357,Small,,,,,,
Kansas,Shawnee,3114,7.6,-0.1,13,9,18,-0.69,68,9,26,23,10,11,10,12,40,37,44,19180,11,22860,13,44,177746,Large,,,,,,
Kansas,Finney,477,7.6,-0.1,15,10,20,-0.48,,,50,18,7,14,12,16,44,38,50,3936,11,4910,13,53,37466,Small,,,,,,
Kansas,Stevens,84,7.4,0.07,15,9,20,-0.53,,,,28,0,12,11,14,40,33,49,612,11,720,14,,5077,Small,,,,,,
Kansas,Rush,83,7.5,-0.02,16,10,23,-0.32,,,,26,7,10,9,12,37,30,46,351,11,380,13,,2830,Small,,,,,,
Kansas,Kingman,365,7.7,-0.19,15,9,21,-0.47,,,,,,10,9,12,41,33,48,830,11,910,12,,7066,Small,,,,,,
Kansas,Decatur,,7.4,0.07,22,14,30,0.34,,,,45,25,10,9,12,39,31,48,306,10,380,14,,2712,Small,,,,,,
Kansas,Montgomery,720,7,0.41,20,12,27,0.1,27,,38,27,19,12,10,14,45,39,52,3634,10,4940,16,57,30568,Small,,,,,,
Kansas,Marion,211,7.9,-0.36,12,8,17,-0.83,,,,6,8,10,8,11,39,32,46,1278,10,1380,12,,11690,Small,,,,,,
Kansas,Harper,110,7.2,0.24,20,12,27,0.06,,,,26,21,12,11,14,42,34,51,602,10,810,15,,5435,Small,,,,,,
Kansas,Morris,106,7.6,-0.1,18,12,23,-0.14,,,,,,10,9,12,40,33,49,589,10,710,13,,5334,Small,,,,,,
Kansas,Ottawa,104,7.9,-0.36,11,7,15,-0.95,,,,72,13,10,9,12,37,30,45,604,10,680,12,,5818,Small,,,,,,
Kansas,Woodson,,7.2,0.24,19,12,27,0.03,,,,,,11,9,12,38,30,48,326,10,460,15,,3115,Small,,,,,,
Kansas,Ness,,7.8,-0.27,13,8,18,-0.73,,,,20,22,11,9,12,38,30,45,303,10,330,12,,2618,Small,,,,,,
Kansas,Pratt,168,7.8,-0.27,13,8,18,-0.76,,,,7,8,10,9,12,39,32,46,936,10,1140,12,26,9082,Small,,,,,,
Kansas,Cowley,644,7.3,0.15,20,13,27,0.16,4,43,28,22,15,11,10,13,42,36,48,3473,10,5140,15,57,34157,Small,,,,,,
Kansas,Lincoln,,7.6,-0.1,16,10,21,-0.43,,,,,,10,9,12,41,33,50,309,10,390,13,,2920,Small,,,,,,
Kansas,Morton,63,7.4,0.07,19,12,27,0.02,,,,32,12,11,10,13,39,31,47,304,9,380,14,,2580,Small,,,,,,
Kansas,Sedgwick,8555,7.5,-0.02,18,15,20,-0.19,28,22,36,29,10,11,10,12,34,30,37,46833,9,71680,14,53,528469,Large,,,,,,
Kansas,Atchison,239,7.4,0.07,16,10,21,-0.43,,,29,4,8,11,9,12,41,34,48,1534,9,2320,14,48,16016,Small,,,,,,
Kansas,Rice,150,7.9,-0.36,15,9,21,-0.5,,,,,,10,9,12,37,30,44,913,9,1150,12,,9260,Small,,,,,,
Kansas,Reno,1117,7.6,-0.1,15,9,20,-0.56,,,66,13,14,11,9,12,38,33,43,5814,9,8360,14,54,61497,Small,,,,,,
Kansas,Hodgeman,,8,-0.44,12,8,17,-0.83,,,,4,6,10,8,11,37,30,45,171,9,210,12,,1655,Small,,,,,,
Kansas,Mitchell,88,7.7,-0.19,14,8,19,-0.67,,,,,,10,9,12,40,32,48,567,9,780,13,,5719,Small,,,,,,
Kansas,Nemaha,113,8.1,-0.53,9,5,12,-1.29,,,,25,8,9,8,10,35,28,42,901,9,1150,11,,10114,Small,,,,,,
Kansas,Doniphan,119,8,-0.44,15,10,20,-0.47,,,,72,5,10,9,11,39,31,48,700,9,890,12,,7493,Small,,,,,,
Kansas,Pawnee,134,7.2,0.24,15,9,21,-0.5,,,,,,10,9,12,42,34,50,609,9,970,15,4,6126,Small,,,,,,
Kansas,Wallace,,7.4,,22,14,31,,,,,39,24,11,9,12,41,33,49,126,8,220,15,,1509,Small,,,,,,
Kansas,Clay,131,7.6,-0.1,15,9,20,-0.55,,,,26,21,11,9,12,40,33,48,713,8,1120,14,44,8007,Small,,,,,,
Kansas,McPherson,410,8.1,-0.53,9,5,12,-1.3,,,,19,5,9,8,11,35,29,42,2438,8,3490,12,,30091,Small,,,,,,
Kansas,Cheyenne,,7.6,-0.1,18,11,24,-0.18,,,,45,25,11,10,13,40,32,48,227,8,360,14,,2636,Small,,,,,,
Kansas,Ford,421,7.9,-0.36,14,9,19,-0.62,,,61,25,6,14,12,16,39,33,45,2794,8,4230,12,60,33980,Small,,,,,,
Kansas,Russell,133,7.4,0.07,18,11,25,-0.13,,,,40,18,10,9,12,37,30,44,569,8,990,15,,6723,Small,,,,,,
Kansas,Stafford,90,7.9,-0.36,17,11,22,-0.31,70,,,21,11,10,9,12,39,31,47,360,8,510,13,,3909,Small,,,,,,
Kansas,Haskell,,8.3,-0.7,16,10,22,-0.37,,,,14,13,12,10,13,41,33,49,338,8,400,11,,3630,Small,,,,,,
Kansas,Osborne,,7.8,-0.27,15,9,21,-0.46,,,,,,10,9,11,39,31,46,305,8,460,13,,3427,Small,,,,,,
Kansas,Wilson,206,7.2,0.24,18,11,25,-0.09,,,,28,14,11,9,12,41,33,48,730,8,1380,16,,8382,Small,,,,,,
Kansas,Norton,61,8.1,-0.53,18,11,24,-0.19,,,,,,11,9,12,40,33,48,439,8,650,12,,5330,Small,,,,,,
Kansas,Seward,233,8,-0.44,18,13,24,-0.09,,,,21,13,14,12,16,46,38,53,1763,8,2720,12,24,21067,Small,,,,,,
Kansas,Ellis,313,7.9,-0.36,12,7,16,-0.93,,15,90,49,8,10,8,11,41,36,48,2168,8,3740,13,70,28810,Small,,,,,,
Kansas,Hamilton,,8.4,-0.79,15,9,21,-0.5,,,,3,1,11,10,13,40,32,48,200,7,270,11,,2437,Small,,,,,,
Kansas,Labette,405,7.4,0.07,21,13,28,0.21,9,,67,19,11,11,10,13,44,37,51,1533,7,3080,15,63,19728,Small,,,,,,
Kansas,Lane,,8,-0.44,14,9,20,-0.61,,,,,,10,9,12,40,32,49,121,7,190,13,,1529,Small,,,,,,
Kansas,Miami,539,8.5,-0.87,8,5,11,-1.34,,,69,13,4,9,8,10,35,30,42,2186,7,3690,11,52,35320,Small,,,,,,
Kansas,Graham,,8.3,-0.7,16,10,21,-0.42,,,,3,12,10,9,12,38,31,46,171,7,270,11,,2376,Small,,,,,,
Kansas,Butler,1121,8.4,-0.79,10,7,14,-1.06,19,,,15,13,10,8,11,40,35,45,4294,7,7570,11,77,68632,Small,,,,,,
Kansas,Grant,101,8.8,-1.13,16,10,22,-0.41,,,,5,2,12,10,13,41,33,49,505,6,670,9,,7147,Small,,,,,,
Kansas,Republic,86,8.1,-0.53,16,11,21,-0.36,,,,70,28,10,9,12,38,31,47,308,6,580,12,,4627,Small,,,,,,
Kansas,Saline,968,8,-0.44,14,9,19,-0.63,,,14,23,10,11,10,12,38,33,44,3352,6,7170,13,44,53098,Small,,,,,,
Kansas,Lyon,448,7.8,-0.27,15,10,20,-0.51,,8,,22,17,11,10,13,39,33,45,1952,6,4490,14,55,32172,Small,,,,,,
Kansas,Anderson,118,7.9,-0.36,16,10,22,-0.4,,,,,,11,9,12,36,29,44,456,6,1070,14,,7838,Small,,,,,,
Kansas,Jackson,222,8.4,-0.79,12,8,17,-0.85,17,,,2,15,10,9,12,43,36,51,756,6,1550,12,,13368,Small,,,,,,
Kansas,Douglas,1115,8.1,-0.53,10,6,13,-1.15,25,5,31,21,5,10,9,12,38,33,43,5969,5,15290,13,40,120553,Large,,,,,,
Kansas,Neosho,313,7.6,-0.1,20,12,27,0.06,,,,38,16,11,10,13,43,35,50,862,5,2440,15,54,15420,Small,,,,,,
Kansas,Osage,333,8.1,-0.53,13,9,18,-0.69,,,,34,13,10,9,11,40,33,47,824,5,2090,13,,15824,Small,,,,,,
Kansas,Dickinson,344,8.3,-0.7,13,8,17,-0.79,,,,34,10,10,9,11,39,32,45,981,5,2290,12,,18445,Small,,,,,,
Kansas,Logan,,8,-0.44,15,9,20,-0.55,,,,,,11,9,12,39,31,47,135,5,380,14,,2665,Small,,,,,,
Kansas,Linn,252,8,-0.44,17,10,23,-0.3,,,,10,9,10,9,12,39,32,46,468,5,1340,14,,9860,Small,,,,,,
Kansas,Edwards,111,8,-0.44,16,10,22,-0.34,,,,50,13,11,10,13,42,34,50,147,5,390,14,,2733,Small,,,,,,
Kansas,Sumner,447,8,-0.44,14,8,19,-0.68,13,,,1,13,11,9,12,40,34,47,1138,5,3050,14,60,22334,Small,,,,,,
Kansas,Scott,73,8.6,-0.96,9,6,12,-1.25,,,,,,11,10,13,41,34,49,222,5,580,11,,4922,Small,,,,,,
Kansas,Allen,276,7.8,-0.27,22,14,29,0.31,,,,41,20,11,9,12,41,34,49,559,4,1850,15,71,12412,Small,,,,,,
Kansas,Greeley,,8.7,-1.04,15,9,20,-0.56,,,,10,20,9,8,11,37,29,44,52,4,140,11,,1181,Small,,,,,,
Kansas,Rooks,80,8.6,-0.96,14,9,19,-0.61,,,,11,3,9,8,11,38,31,46,196,4,560,11,,4778,Small,,,,,,
Kansas,Comanche,,8.4,-0.79,17,11,23,-0.24,,,,,,10,8,11,39,31,47,61,3,230,13,,1655,Small,,,,,,
Kansas,Barber,91,7.6,-0.1,16,10,23,-0.34,,,,81,25,11,9,12,42,34,50,157,3,660,16,,4071,Small,,,,,,
Kansas,Kearny,,8.2,-0.61,15,9,20,-0.55,,,,8,5,13,11,15,43,35,52,128,3,530,13,,3823,Small,,,,,,
Kansas,Trego,,8.9,-1.21,12,8,17,-0.82,,,,,,10,8,11,36,29,44,84,3,300,11,,2731,Small,,,,,,
Kansas,Stanton,,8.5,-0.87,14,9,20,-0.61,,,,,,13,11,14,43,35,52,59,3,250,12,,1901,Small,,,,,,
Kansas,Johnson,5227,9.3,-1.55,5,4,6,-1.74,5,5,17,11,3,8,7,9,32,29,35,12285,2,56400,9,43,622237,Large,,,,,,
